RB_ID,KO_Name,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
25169,Schäfer,,,,,,,SPD,Offenburg
25170,Voigt,,,,,,,SPD,Frankfurt
25174,Berger,,,,,,,CDU/CSU,Berg
25180,Voigt,,,,,,,SPD,Frankfurt
25182,Klein,,,,,,,CDU/CSU,München
25186,Klein,,,,,,,CDU/CSU,München
25188,Lenzer,,,,,,,CDU/CSU,
25195,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
25197,Bohl,,,,,,,CDU/CSU,
25199,Kleinert,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
25203,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25205,Feilcke,,,,,,,CDU/CSU,
25207,Waigel,,,,Dr.,,,CDU/CSU,
25209,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25211,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25214,Drabiniok,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25215,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
25216,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25218,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
25220,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
25223,Fischer,,,,,,,SPD,Osthofen
25227,Fischer,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Frankfurt
25229,Catenhusen,,,,,,,SPD,
25232,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25234,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25238,Jungmann,,,,,,,SPD,
25240,Dregger,,,,Dr.,,,CDU/CSU,
25242,Jung,,,,,,,CDU/CSU,Lörrach
25244,Weitere Zurufe  SPD,,,,,von der,,SPD,
25244,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25244,Vogel,,,,Dr.,,,SPD,
25245,Ehmke,,,,Dr.,,,SPD,Bonn
25247,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25249,Wimmer,,,,,,,CDU/CSU,Neuss
25249,Laufs,,,,Dr.,,,CDU/CSU,
25250,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25252,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25256,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25258,Laufs,,,,Dr.,,,CDU/CSU,
25260,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25262,Vogel,,,,Dr.,,,SPD,
25266,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25271,Möller,,,,Dr.,,,CDU/CSU,
25272,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
25273,Waltemathe,,,,,,,SPD,
25274,Waltemathe,,,,,,,SPD,
25277,Möller,,,,Dr.,,,CDU/CSU,
25279,Müntefering,,,,,,,SPD,
25285,Müntefering,,,,,,,SPD,
25287,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
25288,Möller,,,,Dr.,,,CDU/CSU,
25292,Waltemathe,,,,,,,SPD,
25297,Waltemathe,,,,,,,SPD,
25298,Günther,,,,,,,CDU/CSU,
25303,George,,,,Dr.,,,CDU/CSU,
25304,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25308,Hoss,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25309,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25311,Jannsen,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25316,Hoss,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25318,Grünbeck,,,,,,,FDP,
25327,Gilges,,,,,,,SPD,
25383,Soell,,,,Dr.,,,SPD,
254,Glos,,,,,,,CDU/CSU,
25411,Conradi,,,,,,,SPD,
25429,Jungmann,,,,,,,SPD,
25451,Klein,,,,,,,CDU/CSU,München
25463,Carstensen,,,,,,,CDU/CSU,Nordstrand
25465,Sielaff,,,,,,,SPD,
25466,Czaja,,,,Dr.,,,CDU/CSU,
25475,Ehmke,,,,Dr.,,,SPD,Bonn
25479,Ehmke,,,,Dr.,,,SPD,Bonn
25481,Ehmke,,,,Dr.,,,SPD,Bonn
25485,Carstensen,,,,,,,CDU/CSU,Nordstrand
25487,Czaja,,,,Dr.,,,CDU/CSU,
25489,Ehmke,,,,Dr.,,,SPD,Bonn
25499,Sauer,,,,,,,CDU/CSU,Salzgitter
25503,Vogel,,,,Dr.,,,SPD,
25512,Polkehn,,,,,,,SPD,
25514,Polkehn,,,,,,,SPD,
25523,Vogel,,,,Dr.,,,SPD,
25525,Eigen,,,,,,,CDU/CSU,
25529,Hupka,,,,Dr.,,,CDU/CSU,
25531,Hamm-Brücher,weiblich,,,Dr.,,,FDP,Hamm
25533,Hupka,,,,Dr.,,,CDU/CSU,
25536,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
25538,Pfeffermann,,,,,,,CDU/CSU,
25542,Waigel,,,,Dr.,,,CDU/CSU,
25544,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
25546,Pfeffermann,,,,,,,CDU/CSU,
25546,Sauer,,,,,,,CDU/CSU,Salzgitter
25548,Jungmann,,,,,,,SPD,
25550,Hupka,,,,Dr.,,,CDU/CSU,
25555,Ehrenberg,,,,Dr.,,,SPD,
25556,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25558,Ehrenberg,,,,Dr.,,,SPD,
25559,Ehrenberg,,,,Dr.,,,SPD,
25560,Ehrenberg,,,,Dr.,,,SPD,
25561,Duve,,,,,,,SPD,
25563,Fuchs,weiblich,,,,,,SPD,Köln
25565,Roth,,,,,,,SPD,
25568,Wissmann,,,,,,,CDU/CSU,
25570,Ehrenberg,,,,Dr.,,,SPD,
25575,Westphal,,,,,,,SPD,
25581,Kittelmann,,,,,,,CDU/CSU,
25582,Roth,,,,,,,SPD,
25586,Ehrenberg,,,,Dr.,,,SPD,
25592,Roth,,,,,,,SPD,
25596,Wissmann,,,,,,,CDU/CSU,
25598,Eigen,,,,,,,CDU/CSU,
256,Spöri,,,,Dr.,,,SPD,
25601,Wissmann,,,,,,,CDU/CSU,
25601,Kittelmann,,,,,,,CDU/CSU,
25602,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25604,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25606,Urbaniak,,,,,,,SPD,
25611,Kittelmann,,,,,,,CDU/CSU,
25612,Bindig,,,,,,,SPD,
25613,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25616,Ehrenberg,,,,Dr.,,,SPD,
25619,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25621,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25623,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25625,Blüm,,,,Dr.,,,CDU/CSU,
25629,Ehrenberg,,,,Dr.,,,SPD,
25631,Fuchs,weiblich,,,,,,SPD,Köln
25635,Ehrenberg,,,,Dr.,,,SPD,
25637,Fuchs,weiblich,,,,,,SPD,Köln
25641,Jungmann,,,,,,,SPD,
25670,Carstensen,,,,,,,CDU/CSU,Nordstrand
25671,Carstensen,,,,,,,CDU/CSU,Nordstrand
25697,Bötsch,,,,Dr.,,,CDU/CSU,
25701,Jungmann,,,,,,,SPD,
25703,Jungmann,,,,,,,SPD,
25711,Dreßler,,,,,,,SPD,
25726,Dreßler,,,,,,,SPD,
25728,Dreßler,,,,,,,SPD,
25730,Broll,,,,,,,CDU/CSU,
25760,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25762,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25764,Jungmann,,,,,,,SPD,
25773,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25799,Jannsen,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
258,Jungmann,,,,,,,SPD,
25801,Beifall des  Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25807,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25814,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25825,Gansel,,,,,,,SPD,
25832,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25849,Oh-Rufe  den GRÜNEN,,,,,von,,,
25849,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
25851,Seiters,,,,,,,CDU/CSU,
25853,Müller,,,,,,,CDU/CSU,Remscheid
25854,Urbaniak,,,,,,,SPD,
25855,Ehrenberg,,,,Dr.,,,SPD,
25859,Urbaniak,,,,,,,SPD,
25860,Klejdzinski,,,,Dr.,,,SPD,
25863,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
25865,Scheer,,,,Dr.,,,SPD,
25875,Scheer,,,,Dr.,,,SPD,
25876,Scheer,,,,Dr.,,,SPD,
25878,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25880,Reddemann,,,,,,,CDU/CSU,
25882,Fuchs,weiblich,,,,,,SPD,Köln
25884,Reetz,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25885,Dreßler,,,,,,,SPD,
25888,Kittelmann,,,,,,,CDU/CSU,
25890,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
25894,Ehrenberg,,,,Dr.,,,SPD,
25896,Hackel,,,,Dr.,,,CDU/CSU,
25898,Ehrenberg,,,,Dr.,,,SPD,
25903,Ehrenberg,,,,Dr.,,,SPD,
25905,Kittelmann,,,,,,,CDU/CSU,
25911,Fuchs,weiblich,,,,,,SPD,Köln
25913,Fuchs,weiblich,,,,,,SPD,Köln
25919,Ehrenberg,,,,Dr.,,,SPD,
25921,Ehrenberg,,,,Dr.,,,SPD,
25925,Fuchs,weiblich,,,,,,SPD,Köln
25929,Fuchs,weiblich,,,,,,SPD,Köln
25930,Emmerlich,,,,Dr.,,,SPD,
25932,Emmerlich,,,,Dr.,,,SPD,
25934,With,,,,Dr.,de,,SPD,
25939,With,,,,Dr.,de,,SPD,
2594,Kuhlwein,,,,,,,SPD,
25941,Probst,,,,Dr.,,,CDU/CSU,
25943,Marschewski,,,,,,,CDU/CSU,
25946,Miltner,,,,Dr.,,,CDU/CSU,
25947,Gerster,,,,,,,CDU/CSU,Mainz
25949,Saurin,,,,,,,CDU/CSU,
25951,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25952,Jannsen,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25953,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25954,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
25960,Weiß,,,,,,,CDU/CSU,
25965,Schorlemer,,,,,von,Freiherr,CDU/CSU,
25967,Weiß,,,,,,,CDU/CSU,
25972,Kleinert,,,,,,,FDP,Hannover
25977,Eigen,,,,,,,CDU/CSU,
25978,Schorlemer,,,,,von,Freiherr,CDU/CSU,
25980,Schorlemer,,,,,von,Freiherr,CDU/CSU,
25982,Schorlemer,,,,,von,Freiherr,CDU/CSU,
25984,Schorlemer,,,,,von,Freiherr,CDU/CSU,
260,Friedmann,,,,Dr.,,,CDU/CSU,
26004,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26005,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26007,Pfeffermann,,,,,,,CDU/CSU,
26007,Fuchs,weiblich,,,,,,SPD,Köln
2601,Stahl,,,,,,,SPD,Kempen
26012,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26014,Pfeffermann,,,,,,,CDU/CSU,
26016,Pfeffermann,,,,,,,CDU/CSU,
26018,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26020,Schmidt,weiblich,,,,,,SPD,Nürnberg
26023,Männle,weiblich,,,,,,CDU/CSU,
26030,Rönsch,weiblich,,,,,,CDU/CSU,
26033,Männle,weiblich,,,Dr.,,,CDU/CSU,
26034,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26036,Karwatzki,weiblich,,,,,,CDU/CSU,
26038,Huber,weiblich,,,,,,SPD,
26039,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26042,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26043,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26046,Berger,,,,,,,CDU/CSU,Berg
26047,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26050,Pfeffermann,,,,,,,CDU/CSU,
26052,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26053,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26055,Pfeffermann,,,,,,,CDU/CSU,
26059,Berger,,,,,,,CDU/CSU,Berg
26068,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
2607,Stahl,,,,,,,SPD,Kempen
26072,Daweke,,,,,,,CDU/CSU,
26074,Daweke,,,,,,,CDU/CSU,
26080,Daweke,,,,,,,CDU/CSU,
26082,Daweke,,,,,,,CDU/CSU,
26086,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
26088,Weiskirchen,,,,,,,SPD,Wiesloch
26098,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
26100,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26101,Olderog,,,,Dr.,,,CDU/CSU,
26103,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
26105,Carstensen,,,,,,,CDU/CSU,Nordstrand
26107,Diederich,,,,Dr.,,,SPD,Berlin
26109,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
2611,Reents,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26111,Schulze,,,,,,,CDU/CSU,Berlin
26112,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
26114,Werner,,,,,,,CDU/CSU,Ulm
26116,Büchler,,,,,,,SPD,Hof
26119,Büchler,,,,,,,SPD,Hof
26121,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
26121,Beifall des  Voigt,,,,,,,,Sonthofen
26123,Reddemann,,,,,,,CDU/CSU,
26124,Reddemann,,,,,,,CDU/CSU,
26125,Berger,,,,,,,CDU/CSU,Berg
26126,Immer,,,,,,,SPD,Altenkirchen
26128,Reddemann,,,,,,,CDU/CSU,
26129,Schneider,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Berlin
26131,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26133,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26135,Kuhlwein,,,,,,,SPD,
26137,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26138,Kuhlwein,,,,,,,SPD,
26139,Jannsen,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26140,Daweke,,,,,,,CDU/CSU,
26144,Kuhlwein,,,,,,,SPD,
26146,Jannsen,,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26150,Daweke,,,,,,,CDU/CSU,
26152,Kuhlwein,,,,,,,SPD,
26154,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26156,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26160,Müller,,,,,,,SPD,Schweinfurt
26162,Müller,,,,,,,SPD,Schweinfurt
26169,Toetemeyer,,,,,,,SPD,
26171,Reetz,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26173,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26175,Vogel,,,,Dr.,,,SPD,
26177,Hickel,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26179,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26189,Klejdzinski,,,,Dr.,,,SPD,
26192,Brück,,,,,,,SPD,
262,Friedmann,,,,Dr.,,,CDU/CSU,
26207,Carstensen,,,,,,,CDU/CSU,Nordstrand
26217,Carstensen,,,,,,,CDU/CSU,Nordstrand
26240,Krizsan,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26243,Immer,,,,,,,SPD,Altenkirchen
26264,Weng,,,,Dr.,,,FDP,Gerlingen
26287,Hürland,weiblich,,,,,,CDU/CSU,
26402,Hürland,weiblich,,,,,,CDU/CSU,
2641,Weiß,,,,,,,CDU/CSU,
26432,Däubler-Gmelin,weiblich,,,Dr.,,,SPD,
2644,Bötsch,,,,Dr.,,,CDU/CSU,
2646,Weiß,,,,,,,CDU/CSU,
2648,Waltemathe,,,,,,,SPD,
26500,Skarpelis-Sperk,weiblich,,,Dr.,,,SPD,
26521,Bötsch,,,,Dr.,,,CDU/CSU,
26585,Lutz,,,,,,,SPD,
26587,Kolb,,,,,,,CDU/CSU,
26589,Spöri,,,,Dr.,,,SPD,
26591,Günther,,,,,,,CDU/CSU,
26592,Spöri,,,,Dr.,,,SPD,
26593,Spöri,,,,Dr.,,,SPD,
26596,Soell,,,,Dr.,,,SPD,
26598,Schmidt,weiblich,,,,,,SPD,Nürnberg
26599,Spöri,,,,Dr.,,,SPD,
26601,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26603,Spöri,,,,Dr.,,,SPD,
26605,Spöri,,,,Dr.,,,SPD,
26609,Steinhauer,weiblich,,,,,,SPD,
26620,Kolb,,,,,,,CDU/CSU,
26622,Kolb,,,,,,,CDU/CSU,
26626,Ehrenberg,,,,Dr.,,,SPD,
26628,Kolb,,,,,,,CDU/CSU,
26633,Feilcke,,,,,,,CDU/CSU,
26637,Glombig,,,,,,,SPD,
26639,Ehrenberg,,,,Dr.,,,SPD,
26640,Glombig,,,,,,,SPD,
26642,Feilcke,,,,,,,CDU/CSU,
26644,Glombig,,,,,,,SPD,
26645,Feilcke,,,,,,,CDU/CSU,
26646,Kolb,,,,,,,CDU/CSU,
26648,Heyenn,,,,,,,SPD,
26650,Glombig,,,,,,,SPD,
26652,Hornung,,,,,,,CDU/CSU,
26653,Fuchs,weiblich,,,,,,SPD,Köln
26658,Ehrenberg,,,,Dr.,,,SPD,
26660,Carstensen,,,,,,,CDU/CSU,Nordstrand
26664,Brunner,,,,,,,CDU/CSU,
26666,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26667,George,,,,Dr.,,,CDU/CSU,
26668,Reimann,,,,,,,SPD,
26670,Kolb,,,,,,,CDU/CSU,
26673,Kolb,,,,,,,CDU/CSU,
26676,Kolb,,,,,,,CDU/CSU,
26679,Cronenberg,,,,,,,FDP,Arnsberg
26682,George,,,,Dr.,,,CDU/CSU,
26683,Kolb,,,,,,,CDU/CSU,
26685,Blüm,,,,Dr.,,,CDU/CSU,
26689,Blüm,,,,Dr.,,,CDU/CSU,
26691,Holtz,,,,Dr.,,,SPD,
2671,Dregger,,,,Dr.,,,CDU/CSU,
2674,Linde,,,,Dr.,,,SPD,
2675,Huyn,,,,,,Graf,CDU/CSU,
2677,Linde,,,,Dr.,,,SPD,
26775,Huber,weiblich,,,,,,SPD,
26784,Fuchs,weiblich,,,,,,SPD,Köln
2679,Linde,,,,Dr.,,,SPD,
26800,Lutz,,,,,,,SPD,
2681,Hauff,,,,Dr.,,,SPD,
26811,Berger,,,,,,,CDU/CSU,Berg
26815,Dreßler,,,,,,,SPD,
26817,Fuchs,weiblich,,,,,,SPD,Köln
26819,Wolfram (Recklinghausen],,,,,,,SPD,Recklinghausen
26833,Berger,,,,,,,CDU/CSU,Berg
26835,Kolb,,,,,,,CDU/CSU,
26837,Fuchs,weiblich,,,,,,SPD,Köln
26839,Reddemann,,,,,,,CDU/CSU,
26843,Urbaniak,,,,,,,SPD,
26845,Kolb,,,,,,,CDU/CSU,
26847,Fuchs,weiblich,,,,,,SPD,Köln
26849,Kolb,,,,,,,CDU/CSU,
26851,Kolb,,,,,,,CDU/CSU,
26853,Kolb,,,,,,,CDU/CSU,
26855,Kolb,,,,,,,CDU/CSU,
26857,Brück,,,,,,,SPD,
26859,Fuchs,weiblich,,,,,,SPD,Köln
26861,Lutz,,,,,,,SPD,
26863,Kolb,,,,,,,CDU/CSU,
26865,Kolb,,,,,,,CDU/CSU,
26866,Kolb,,,,,,,CDU/CSU,
26868,Lutz,,,,,,,SPD,
26869,Kolb,,,,,,,CDU/CSU,
26871,George,,,,Dr.,,,CDU/CSU,
26873,Beckmann,,,,,,,FDP,
26875,Emmerlich,,,,Dr.,,,SPD,
26877,Sauter,,,,,,,CDU/CSU,Ichenhausen
26879,Klejdzinski,,,,Dr.,,,SPD,
2688,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26881,Klejdzinski,,,,Dr.,,,SPD,
26883,Vollmer,weiblich,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
26885,Emmerlich,,,,Dr.,,,SPD,
26887,Wex,weiblich,,,Dr.,,,CDU/CSU,
26899,Verheyen,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Bielefeld
26901,Carstensen,,,,,,,CDU/CSU,Nordstrand
26905,Toetemeyer,,,,,,,SPD,
26909,Kittelmann,,,,,,,CDU/CSU,
26911,Berger,,,,,,,CDU/CSU,Berg
26913,Heiterkeit,,,,,,,,
26913,Horacek,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
26917,Fuchs,weiblich,,,,,,SPD,Köln
26921,Berger,,,,,,,CDU/CSU,Berg
26922,Berger,,,,,,,CDU/CSU,Berg
26928,Weiskirch,,,,,,,CDU/CSU,Olpe
26956,Klein,,,,,,,SPD,Dieburg
2696,Kelly,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
2698,Linde,,,,Dr.,,,SPD,
270,Stratmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
2702,Eigen,,,,,,,CDU/CSU,
27023,Klejdzinski,,,,Dr.,,,SPD,
27045,Hinsken,,,,,,,CDU/CSU,
27055,Hinsken,,,,,,,CDU/CSU,
27080,Kastning,,,,,,,SPD,
27108,Toetemeyer,,,,,,,SPD,
2711,Linde,,,,Dr.,,,SPD,
27111,Klejdzinski,,,,Dr.,,,SPD,
2713,Hauff,,,,Dr.,,,SPD,
27132,Huber,weiblich,,,,,,SPD,
27134,Lennartz,,,,,,,SPD,
27135,Spöri,,,,Dr.,,,SPD,
2714,Matthöfer,,,,,,,SPD,
27142,Spöri,,,,Dr.,,,SPD,
27143,Schmidbauer,,,,,,,CDU/CSU,
27144,Timm,weiblich,,,Dr.,,,SPD,
27145,Clemens,,,,,,,CDU/CSU,
27152,Stahl,,,,,,,SPD,Kempen
27154,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
27165,Spöri,,,,Dr.,,,SPD,
27167,Timm,weiblich,,,Dr.,,,SPD,
27168,Dr,,,,,,,,
27173,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
27175,Clemens,,,,,,,CDU/CSU,
27177,Lambinus,,,,,,,SPD,
27179,Boroffka,,,,,,,CDU/CSU,
27182,Fischer,,,,,,,SPD,Osthofen
27184,Nickels,weiblich,,,,,,BÜNDNIS 90/DIE GRÜNEN,
27186,Jahn,,,,,,,SPD,Marburg
27188,Jahn,,,,,,,SPD,Marburg
27190,With,,,,Dr.,de,,SPD,
27191,Vogel,,,,Dr.,,,SPD,
27193,Dregger,,,,Dr.,,,CDU/CSU,
27193,Bötsch,,,,Dr.,,,CDU/CSU,
27199,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
2720,Burgmann,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
27204,Schmidt,,,,,,,SPD,München
27206,Vogel,,,,Dr.,,,SPD,
27208,Schulhoff,,,,,,,CDU/CSU,
27211,Kunz,,,,Dr.,,,CDU/CSU,Weiden
27212,Kunz,,,,Dr.,,,CDU/CSU,Weiden
27214,Vogt,,,,,,,BÜNDNIS 90/DIE GRÜNEN,Kaiserslautern
27216,Klejdzinski,,,,Dr.,,,SPD,
2722,Eigen,,,,,,,CDU/CSU,
27225,Fischer,weiblich,,,,,,CDU/CSU,
2723,Hauff,,,,Dr.,,,SPD,
27230,Kunz,,,,Dr.,,,CDU/CSU,Weiden
27235,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
27238,Wimmer,,,,,,,CDU/CSU,Neuss
27240,Wimmer,,,,,,,CDU/CSU,Neuss
27244,Biehle,,,,,,,CDU/CSU,
27245,Wilz,,,,,,,CDU/CSU,
27247,Biehle,,,,,,,CDU/CSU,
27248,Horn,,,,,,,SPD,
27250,Wimmer,,,,,,,CDU/CSU,Neuss
27256,Wilz,,,,,,,CDU/CSU,
27258,Stahl,,,,,,,SPD,Kempen
27260,Jungmann,,,,,,,SPD,
27262,Jungmann,,,,,,,SPD,
2727,Hauff,,,,Dr.,,,SPD,
27272,Heistermann,,,,,,,SPD,
27274,Gerstein,,,,,,,CDU/CSU,
2728,Hauff,,,,Dr.,,,SPD,
27280,Reddemann,,,,,,,CDU/CSU,
27281,Hürland,weiblich,,,,,,CDU/CSU,
27284,Vogel,,,,Dr.,,,SPD,
27285,Eigen,,,,,,,CDU/CSU,
27287,Schorlemer,,,,,von,Freiherr,CDU/CSU,
27290,Kunz,,,,Dr.,,,CDU/CSU,Weiden
27294,Kunz,,,,Dr.,,,CDU/CSU,Weiden
27297,Roth,,,,,,,SPD,
27298,Jäger,,,,,,,CDU/CSU,Wangen
273,Kroll-Schlüter,,,,,,,CDU/CSU,
27300,Jäger,,,,,,,CDU/CSU,Wangen
27301,Kansy,,,,Dr.-Ing.,,,CDU/CSU,
27302,Schwenninger,,,,,,,BÜNDNIS 90/DIE GRÜNEN,
27304,Carstensen,,,,,,,CDU/CSU,Nordstrand
27309,Eigen,,,,,,,CDU/CSU,
27311,Hornung,,,,,,,CDU/CSU,
27313,Eigen,,,,,,,CDU/CSU,
27315,Immer,,,,,,,SPD,Altenkirchen
27317,Hornung,,,,,,,CDU/CSU,
27321,Hornung,,,,,,,CDU/CSU,
27325,Carstensen,,,,,,,CDU/CSU,Nordstrand
27328,Wimmer,,,,,,,SPD,Neuötting
27329,George,,,,Dr.,,,CDU/CSU,
27334,Eigen,,,,,,,CDU/CSU,
27335,Schorlemer,,,,,von,Freiherr,CDU/CSU,
27336,Müller,,,,,,,SPD,Schweinfurt
2734,Schorlemer,,,,,von,Freiherr,CDU/CSU,
27340,Carstensen,,,,,,,CDU/CSU,Nordstrand
27344,Pfuhl,,,,,,,SPD,
27345,Carstensen,,,,,,,CDU/CSU,Nordstrand
27346,Hornung,,,,,,,CDU/CSU,
27349,Immer,,,,,,,SPD,Altenkirchen
27350,Hornung,,,,,,,CDU/CSU,
27354,Müller,,,,,,,SPD,Schweinfurt
27357,Roth,,,,,,,SPD,
27359,Roth,,,,,,,SPD,
2736,Sperling,,,,Dr.,,,SPD,
27361,Schorlemer,,,,,von,Freiherr,CDU/CSU,
27362,Müller,,,,,,,SPD,Schweinfurt
27380,Schmedt,weiblich,,,,,,SPD,Lengerich
27389,Blunck,weiblich,,,,,,SPD,
274,Hürland,weiblich,,,,,,CDU/CSU,
2740,Hauff,,,,Dr.,,,SPD,
27404,Immer,,,,,,,SPD,Altenkirchen
27427,Immer,,,,,,,SPD,Altenkirchen
27430,Hamm-Brücher,weiblich,,,Dr.,,,FDP,Hamm
27435,Lambinus,,,,,,,SPD,
