RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
111782,Schäfer,,,,,,SPD,Offenburg
111785,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111787,Hüsch,,,Dr.,,,CDU/CSU,
111789,Gerster,,,,,,CDU/CSU,Mainz
111791,Hüsch,,,Dr.,,,CDU/CSU,
111794,Gerster,,,,,,CDU/CSU,Mainz
111795,Hüsch,,,Dr.,,,CDU/CSU,
111796,Gerster,,,,,,CDU/CSU,Mainz
111798,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111800,Gerster,,,,,,CDU/CSU,Mainz
111802,Grünbeck,,,,,,FDP,
111804,Ing. Kansy,,,Dr.,,,CDU/CSU,
111804,Hört! Hört! bei der CDU/CSU,,,,,,CDU/CSU,
111809,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111812,Kansy,,,Dr.-Ing.,,,CDU/CSU,
111817,Kansy,,,Dr.-Ing.,,,CDU/CSU,
111820,Sperling,,,Dr.,,,SPD,
111821,Vennegerts,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111825,Duve,,,,,,SPD,
111827,Schorlemer,,,,von,Freiherr,CDU/CSU,
111829,Mischnick,,,,,,FDP,
111831,Waltemathe,,,,,,SPD,
111835,Duve,,,,,,SPD,
111848,Gerster,,,,,,CDU/CSU,Mainz
111850,Gerster,,,,,,CDU/CSU,Mainz
111854,Penner,,,Dr.,,,SPD,
111868,Duve,,,,,,SPD,
111870,Lüder,,,,,,FDP,
111872,Duve,,,,,,SPD,
111873,Hirsch,,,Dr.,,,FDP,
111876,Meneses Vogl,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111879,Duve,,,,,,SPD,
111885,Jahn,,,,,,SPD,Marburg
111887,Timm,,,Dr.,,,SPD,
111888,Bindig,,,,,,SPD,
111897,Bindig,,,,,,SPD,
111898,Penner,,,Dr.,,,SPD,
111917,Duve,,,,,,SPD,
111923,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111924,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111928,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111930,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111932,Penner,,,Dr.,,,SPD,
111932,Sehr richtig! bei der CDU/CSU,,,,,,CDU/CSU,
111937,Duve,,,,,,SPD,
111938,Duve,,,,,,SPD,
111941,Jäger,,,,,,CDU/CSU,
111947,Gerster,,,,,,CDU/CSU,Mainz
111953,Gerster,,,,,,CDU/CSU,Mainz
111955,Duve,,,,,,SPD,
111960,Gerster,,,,,,CDU/CSU,Mainz
111967,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111968,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
111974,Schmidt,,,,,,SPD,Nürnberg
111978,Duve,,,,,,SPD,
111980,Hamm-Brücher,,,Dr.,,,FDP,Hamm
111982,Pohlmeier,,,Dr.,,,CDU/CSU,
111986,Götte,,,Dr.,,,SPD,
111988,Bindig,,,,,,SPD,
111989,Köhler,,,Dr.,,,CDU/CSU,Wolfsburg
111993,Nelle,,,,,,CDU/CSU,
111995,Duve,,,,,,SPD,
111997,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
112001,Baum,,,,,,FDP,
112003,Ronneburger,,,,,,FDP,
112005,Duve,,,,,,SPD,
112007,Duve,,,,,,SPD,
112008,Enkelmann,,,Dr.,,,,
112009,Duve,,,,,,SPD,
112013,Duve,,,,,,SPD,
112017,Duve,,,,,,SPD,
112022,Duve,,,,,,SPD,
112030,Bohl,,,,,,CDU/CSU,
112033,Jäger,,,,,,CDU/CSU,
112035,Bohl,,,,,,CDU/CSU,
112035,Matthäus-Maier,,,,,,SPD,
112039,Jäger,,,,,,CDU/CSU,
112041,Matthäus-Maier,,,,,,SPD,
112042,Schmidt,,,,,,SPD,Nürnberg
112043,Matthäus-Maier,,,,,,SPD,
112044,Matthäus-Maier,,,,,,SPD,
112045,Jäger,,,,,,CDU/CSU,
112047,Rüttgers,,,Dr.,,,CDU/CSU,
112049,Götte,,,Dr.,,,SPD,
112052,Götte,,,Dr.,,,SPD,
112055,Matthäus-Maier,,,,,,SPD,
112056,Schmidt,,,,,,SPD,Nürnberg
112063,Schmidt,,,,,,SPD,Nürnberg
112064,Matthäus-Maier,,,,,,SPD,
112068,Eimer,,,,,,FDP,Fürth
112069,Schmidt,,,,,,SPD,Nürnberg
112073,Hoffacker,,,Dr.,,,CDU/CSU,Hof
112079,Zuruf,,,,von der,,CDU/CSU,
112081,Schmidt,,,,,,SPD,Nürnberg
112083,Vogel,,,Dr.,,,SPD,
112085,Vogel,,,Dr.,,,SPD,
112087,Rüttgers,,,Dr.,,,CDU/CSU,
112089,Hamm-Brücher,,,Dr.,,,FDP,Hamm
112091,Bohl,,,,,,CDU/CSU,
112093,Bohl,,,,,,CDU/CSU,
112094,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112096,Lowack,,,,,,CDU/CSU,
112098,Schorlemer,,,,von,Freiherr,CDU/CSU,
112100,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112102,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112104,Becker,,,,,,SPD,Nienberge
112105,Wüppesahl,,,,,,,
112106,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112110,Ganseforth,,,,,,SPD,
112112,Gerstein,,,,,,CDU/CSU,
112114,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
112115,Schwarz,,,,,,CDU/CSU,
112116,Köhler,,,,,,CDU/CSU,
112118,Vosen,,,,,,SPD,
112122,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
112123,Gerstein,,,,,,CDU/CSU,
112126,Häfner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112128,Bohl,,,,,,CDU/CSU,
112132,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
112133,Häfner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112134,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112136,Vosen,,,,,,SPD,
112138,Schwarz,,,,,,CDU/CSU,
112140,Vosen,,,,,,SPD,
112146,Bötsch,,,Dr.,,,CDU/CSU,
112148,Ehmke,,,Dr.,,,SPD,Bonn
112149,Jobst,,,Dr.,,,CDU/CSU,
112150,Glos,,,,,,CDU/CSU,
112151,Glos,,,,,,CDU/CSU,
112153,Catenhusen,,,,,,SPD,
112155,Rüttgers,,,Dr.,,,CDU/CSU,
112157,Ehmke,,,Dr.,,,SPD,Bonn
112160,Saibold,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112162,Vogel,,,Dr.,,,SPD,
112165,Duve,,,,,,SPD,
112170,Vogel,,,Dr.,,,SPD,
112171,Ehmke,,,Dr.,,,SPD,Bonn
112173,Lamers,,,,,,CDU/CSU,
112177,Jahn,,,,,,SPD,Marburg
112181,Jahn,,,,,,SPD,Marburg
112184,Fuchs,,,,,,SPD,Köln
112187,Opel,,,,,,SPD,
112188,Matthäus-Maier,,,,,,SPD,
112194,Wüppesahl,,,,,,,
112195,Hoss,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112201,Jahn,,,,,,SPD,Marburg
112202,Hüser,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112204,Hüsch,,,Dr.,,,CDU/CSU,
112210,Bötsch,,,Dr.,,,CDU/CSU,
112212,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112214,Such,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112215,Wüppesahl,,,,,,,
112221,Hornung,,,,,,CDU/CSU,
112228,Duve,,,,,,SPD,
112229,Vogel,,,,,,CDU/CSU,Ennepetal
112230,Ehmke,,,Dr.,,,SPD,Bonn
112232,Pfeffermann,,,,,,CDU/CSU,
112233,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112234,Hornhues,,,Dr.,,,CDU/CSU,
112235,Bahr,,,,,,SPD,
112237,Bötsch,,,Dr.,,,CDU/CSU,
112239,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
112243,Hornung,,,,,,CDU/CSU,
112245,Kittelmann,,,,,,CDU/CSU,
112247,Kittelmann,,,,,,CDU/CSU,
112248,Bahr,,,,,,SPD,
112250,Feldmann,,,Dr.,,,FDP,
112252,Vogel,,,Dr.,,,SPD,
112254,Ehmke,,,Dr.,,,SPD,Bonn
112255,Glos,,,,,,CDU/CSU,
112256,Kittelmann,,,,,,CDU/CSU,
112259,Zuruf  SPD,,,,von der,,SPD,
112259,Gansel,,,,,,SPD,
112263,Matthäus-Maier,,,,,,SPD,
112266,Roth,,,,,,CDU/CSU,Gießen
112267,Lennartz,,,,,,SPD,
112272,Ehmke,,,Dr.,,,SPD,Bonn
112274,Duve,,,,,,SPD,
112276,Schäfer,,,,,,SPD,Offenburg
112276,Duve,,,,,,SPD,
112278,Schäfer,,,,,,SPD,Offenburg
112282,Meyer  Bentrup,,,Dr.,zu,,CDU/CSU,
112284,Garbe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
112286,Vogel,,,Dr.,,,SPD,
112292,Ministerpräsident Lafontaine,,,,,,,
112293,Matthäus-Maier,,,,,,SPD,
112294,Feilcke,,,,,,CDU/CSU,
112295,Heltzig,,,Dr.,,,SPD,
112297,Wulff,,,Dr.,,,CDU/CSU,
112299,Nowack,,,,,,CDU/CSU,
112300,Glos,,,,,,CDU/CSU,
112304,Lambsdorff,,,Dr.,,Graf,FDP,
112307,Bohl,,,,,,CDU/CSU,
112308,Glos,,,,,,CDU/CSU,
112310,Matthäus-Maier,,,,,,SPD,
112313,Pfeffermann,,,,,,CDU/CSU,
112318,Ehmke,,,Dr.,,,SPD,Bonn
112322,Matthäus-Maier,,,,,,SPD,
112328,Pfeffermann,,,,,,CDU/CSU,
112328,Bötsch,,,Dr.,,,CDU/CSU,
112329,Matthäus-Maier,,,,,,SPD,
58142,Waigel,,,Dr.,,,CDU/CSU,
58149,Bötsch,,,Dr.,,,CDU/CSU,
58152,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58156,Bötsch,,,Dr.,,,CDU/CSU,
58158,Waigel,,,Dr.,,,CDU/CSU,
58160,Bötsch,,,Dr.,,,CDU/CSU,
58163,Jahn,,,,,,SPD,Marburg
58165,Vogel,,,Dr.,,,SPD,
58166,Ehmke,,,Dr.,,,SPD,Bonn
58183,Roth,,,,,,SPD,
58191,Waigel,,,Dr.,,,CDU/CSU,
58219,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58223,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58224,Kansy,,,Dr.-Ing.,,,CDU/CSU,
58225,Kansy,,,Dr.-Ing.,,,CDU/CSU,
58230,Lamers,,,,,,CDU/CSU,
58232,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58236,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58237,Dregger,,,Dr.,,,CDU/CSU,
58239,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58240,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58241,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58243,Kansy,,,Dr.-Ing.,,,CDU/CSU,
58247,Voigt,,,,,,SPD,Frankfurt
58249,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58250,Kansy,,,Dr.-Ing.,,,CDU/CSU,
58252,Dregger,,,Dr.,,,CDU/CSU,
58254,Dregger,,,Dr.,,,CDU/CSU,
58256,Ehmke,,,Dr.,,,SPD,Bonn
58257,Voigt,,,,,,SPD,Frankfurt
58259,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58262,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58263,Conradi,,,,,,SPD,
58264,Apel,,,Dr.,,,SPD,
58265,Ehmke,,,Dr.,,,SPD,Bonn
58266,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58267,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58268,Ehmke,,,Dr.,,,SPD,Bonn
58269,Daniels,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,Regensburg
58276,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58280,Waigel,,,Dr.,,,CDU/CSU,
58281,Feilcke,,,,,,CDU/CSU,
58282,Seiters,,,,,,CDU/CSU,
58284,Seiters,,,,,,CDU/CSU,
58285,Seiters,,,,,,CDU/CSU,
58288,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58289,Apel,,,Dr.,,,SPD,
58290,Hensel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58291,Vogel,,,Dr.,,,SPD,
58293,Glos,,,,,,CDU/CSU,
58294,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58296,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58298,Lambinus,,,,,,SPD,
58299,Vogel,,,Dr.,,,SPD,
58300,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58301,Soell,,,Dr.,,,SPD,
58303,Vosen,,,,,,SPD,
58304,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58310,Glos,,,,,,CDU/CSU,
58311,Vogel,,,Dr.,,,SPD,
58313,Gerster,,,,,,CDU/CSU,Mainz
58314,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58315,Briefs,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58317,Bötsch,,,Dr.,,,CDU/CSU,
58318,Bötsch,,,Dr.,,,CDU/CSU,
58319,Roth,,,,,,SPD,
58323,Vosen,,,,,,SPD,
58329,Vosen,,,,,,SPD,
58331,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58333,Kittelmann,,,,,,CDU/CSU,
58335,Kittelmann,,,,,,CDU/CSU,
58337,Roth,,,,,,SPD,
58339,Traupe,,,,,,SPD,
58341,Westphal,,,,,,SPD,
58343,Lambsdorff,,,Dr.,,Graf,FDP,
58347,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58351,Bohl,,,,,,CDU/CSU,
58360,Cronenberg,,,,,,FDP,Arnsberg
58362,Lattmann,,,,,,CDU/CSU,
58364,Jahn,,,,,,SPD,Marburg
58366,Büchner,,,,,,SPD,Speyer
58372,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58374,Stark,,,Dr.,,,CDU/CSU,Nürtingen
58376,Cronenberg,,,,,,FDP,Arnsberg
58377,Glos,,,,,,CDU/CSU,
58379,Wieczorek,,,,,,SPD,Duisburg
58384,Matthäus-Maier,,,,,,SPD,
58388,Westphal,,,,,,SPD,
58392,Apel,,,Dr.,,,SPD,
58392,Soell,,,Dr.,,,SPD,
58393,Soell,,,Dr.,,,SPD,
58395,Spöri,,,Dr.,,,SPD,
58397,Hauff,,,Dr.,,,SPD,
58399,Matthäus-Maier,,,,,,SPD,
58400,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58404,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58408,Hauff,,,Dr.,,,SPD,
58409,Apel,,,Dr.,,,SPD,
58415,Roth,,,,,,SPD,
58421,Vogel,,,Dr.,,,SPD,
58423,Roth,,,,,,SPD,
58424,Vogel,,,Dr.,,,SPD,
58425,Bötsch,,,Dr.,,,CDU/CSU,
58425,Heiterkeit,,,,,,,
58426,Glos,,,,,,CDU/CSU,
58427,Vogel,,,Dr.,,,SPD,
58428,Jobst,,,Dr.,,,CDU/CSU,
58429,Seiters,,,,,,CDU/CSU,
58430,Jobst,,,Dr.,,,CDU/CSU,
58430,Vogel,,,Dr.,,,SPD,
58432,Schäfer,,,,,,SPD,Offenburg
58438,Hauff,,,Dr.,,,SPD,
58439,Hauff,,,Dr.,,,SPD,
58443,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58445,Kuhlwein,,,,,,SPD,
58446,Stratmann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58448,Bohl,,,,,,CDU/CSU,
58451,Hauff,,,Dr.,,,SPD,
58453,Bachmaier,,,,,,SPD,
58456,Huonker,,,,,,SPD,
58458,Schäfer,,,,,,SPD,Offenburg
58461,Bohl,,,,,,CDU/CSU,
58462,Spöri,,,Dr.,,,SPD,
58465,Becker,,,Dr.,,,CDU/CSU,Frankfurt
58469,Huonker,,,,,,SPD,
58469,Schäfer,,,,,,SPD,Offenburg
58469,Hauff,,,Dr.,,,SPD,
58471,Kuhlwein,,,,,,SPD,
58473,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58475,Weyel,,,,,,SPD,
58479,Schäfer,,,,,,SPD,Offenburg
58490,Huonker,,,,,,SPD,
58492,Fuchs,,,,,,SPD,Köln
58494,Beckmann,,,,,,FDP,
58495,Vogel,,,Dr.,,,SPD,
58495,Roth,,,,,,SPD,
58500,Götte,,,Dr.,,,SPD,
58501,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58504,Dreßler,,,,,,SPD,
58508,Fuchs,,,,,,SPD,Köln
58510,Blüm,,,Dr.,,,CDU/CSU,
58514,Dreßler,,,,,,SPD,
58515,Günther,,,,,,CDU/CSU,
58516,Feilcke,,,,,,CDU/CSU,
58517,Fuchs,,,,,,SPD,Köln
58518,Apel,,,Dr.,,,SPD,
58519,Fuchs,,,,,,SPD,Köln
58521,Schwarz,,,,,,CDU/CSU,
58524,Heyenn,,,,,,SPD,
58526,Link,,,,,,CDU/CSU,Diepholz
58527,Gerster,,,,,,CDU/CSU,Mainz
58530,Waigel,,,Dr.,,,CDU/CSU,
58531,Teubner,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58532,Schmidt,,,,,,SPD,Nürnberg
58533,Fuchs,,,,,,SPD,Verl
58534,Schmidt,,,,,,SPD,Nürnberg
58535,Schmidt,,,,,,SPD,Nürnberg
58536,Schmidt,,,,,,SPD,Nürnberg
58536,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58537,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58542,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58543,Schmidt,,,,,,SPD,Nürnberg
58545,Schoppe,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58547,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58551,Schmidt,,,,,,SPD,Nürnberg
58553,Schmidt,,,,,,SPD,Nürnberg
58556,Struck,,,Dr.,,,SPD,
58560,Peter,,,,,,SPD,Kassel
58565,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58566,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58567,Tietjen,,,,,,SPD,
58569,Waigel,,,Dr.,,,CDU/CSU,
58572,Nöbel,,,Dr.,,,SPD,
58573,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58574,Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58576,Zuruf des  Wetzel,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58576,Penner,,,Dr.,,,SPD,
58580,Schäfer,,,,,,SPD,Offenburg
58580,Vogel,,,Dr.,,,SPD,
58581,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58582,Holtz,,,Dr.,,,SPD,
58583,Horn,,,,,,SPD,
58584,Büchner,,,,,,SPD,Speyer
58586,Vogel,,,Dr.,,,SPD,
58587,Waigel,,,Dr.,,,CDU/CSU,
58588,Ehmke,,,Dr.,,,SPD,Bonn
58590,Ehmke,,,Dr.,,,SPD,Bonn
58591,Ehmke,,,Dr.,,,SPD,Bonn
58593,Dregger,,,Dr.,,,CDU/CSU,
58595,Büchner,,,,,,SPD,Speyer
58596,Duve,,,,,,SPD,
58598,Klejdzinski,,,Dr.,,,SPD,
58599,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58603,Duve,,,,,,SPD,
58604,Duve,,,,,,SPD,
58608,Däubler-Gmelin,,,Dr.,,,SPD,
58610,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58614,Lattmann,,,,,,CDU/CSU,
58616,Schwarz,,,,,,CDU/CSU,
58618,Waigel,,,Dr.,,,CDU/CSU,
58619,Dregger,,,Dr.,,,CDU/CSU,
58621,Vogel,,,Dr.,,,SPD,
58624,Vogel,,,Dr.,,,SPD,
58625,Dregger,,,Dr.,,,CDU/CSU,
58626,Dregger,,,Dr.,,,CDU/CSU,
58629,Kittelmann,,,,,,CDU/CSU,
58630,Vogel,,,Dr.,,,SPD,
58632,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58639,Ehmke,,,Dr.,,,SPD,Bonn
58641,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58647,Bohl,,,,,,CDU/CSU,
58647,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58647,Das Mikrophon des Redners wir abgeschaltet,,,,,,,
58648,Ehmke,,,Dr.,,,SPD,Bonn
58651,Seiters,,,,,,CDU/CSU,
58653,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58655,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58658,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58659,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58662,Bötsch,,,Dr.,,,CDU/CSU,
58666,Bohl,,,,,,CDU/CSU,
58672,Vogel,,,Dr.,,,SPD,
58676,Bötsch,,,Dr.,,,CDU/CSU,
58678,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58680,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58686,Feilcke,,,,,,CDU/CSU,
58690,Bohl,,,,,,CDU/CSU,
58693,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58694,Vogel,,,Dr.,,,SPD,
58696,Wissmann,,,,,,CDU/CSU,
58702,Vogel,,,Dr.,,,SPD,
58704,Roth,,,,,,SPD,
58705,Jahn,,,,,,SPD,Marburg
58706,Urbaniak,,,,,,SPD,
58708,Roth,,,,,,SPD,
58711,Dregger,,,Dr.,,,CDU/CSU,
58712,Wissmann,,,,,,CDU/CSU,
58715,Vogel,,,Dr.,,,SPD,
58717,Lambsdorff,,,Dr.,,Graf,FDP,
58719,Vogel,,,Dr.,,,SPD,
58721,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58723,Seiters,,,,,,CDU/CSU,
58727,Urbaniak,,,,,,SPD,
58729,Urbaniak,,,,,,SPD,
58733,Vogel,,,Dr.,,,SPD,
58734,Urbaniak,,,,,,SPD,
58735,Wieczorek,,,,,,SPD,Duisburg
58737,Sauer,,,,,,CDU/CSU,Salzgitter
58739,Roth,,,,,,SPD,
58744,Roth,,,,,,SPD,
58746,Breuer,,,,,,CDU/CSU,
58749,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58750,Sauer,,,,,,CDU/CSU,Salzgitter
58753,Beck-Oberdorf,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58757,Beckmann,,,,,,FDP,
58759,Scharrenbroich,,,,,,CDU/CSU,
58762,Scharrenbroich,,,,,,CDU/CSU,
58763,Scharrenbroich,,,,,,CDU/CSU,
58766,Scharrenbroich,,,,,,CDU/CSU,
58770,Wieczorek,,,,,,SPD,Duisburg
58771,Urbaniak,,,,,,SPD,
58772,Urbaniak,,,,,,SPD,
58776,Lambsdorff,,,Dr.,,Graf,FDP,
58786,Urbaniak,,,,,,SPD,
58788,Breuer,,,,,,CDU/CSU,
58791,Scharrenbroich,,,,,,CDU/CSU,
58794,Beckmann,,,,,,FDP,
58802,Bohl,,,,,,CDU/CSU,
58804,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58806,Sellin,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58808,Wartenberg,,,,,,SPD,Berlin
58809,Penner,,,Dr.,,,SPD,
58810,Conradi,,,,,,SPD,
58811,Kleinert,,,,,,BÜNDNIS 90/DIE GRÜNEN,Marburg
58812,Penner,,,Dr.,,,SPD,
58815,Probst,,,Dr.,,,CDU/CSU,
58817,Kuhlwein,,,,,,SPD,
58821,Penner,,,Dr.,,,SPD,
58825,Seiters,,,,,,CDU/CSU,
58826,Vogel,,,Dr.,,,SPD,
58828,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58829,Vogel,,,Dr.,,,SPD,
58831,Bötsch,,,Dr.,,,CDU/CSU,
58832,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58833,Bötsch,,,Dr.,,,CDU/CSU,
58839,Ebermann,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58842,Vollmer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58844,Unruh,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58845,Saibold,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58849,Olderog,,,Dr.,,,CDU/CSU,
58850,Olderog,,,Dr.,,,CDU/CSU,
58853,Mechtersheimer,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58857,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58861,Vogel,,,Dr.,,,SPD,
58863,Geißler,,,Dr.,,,CDU/CSU,
58869,Bötsch,,,Dr.,,,CDU/CSU,
58870,Bötsch,,,Dr.,,,CDU/CSU,
58872,Olderog,,,Dr.,,,CDU/CSU,
58873,Olderog,,,Dr.,,,CDU/CSU,
58874,Seiters,,,,,,CDU/CSU,
58881,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58883,Baum,,,,,,FDP,
58885,Marschewski,,,,,,CDU/CSU,
58887,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58889,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58894,Schäfer,,,,,,SPD,Offenburg
58898,Hauff,,,Dr.,,,SPD,
58900,Baum,,,,,,FDP,
58902,Baum,,,,,,FDP,
58904,Baum,,,,,,FDP,
58906,Schily,,,,,,BÜNDNIS 90/DIE GRÜNEN,
58908,Bachmaier,,,,,,SPD,
58910,Steinhauer,,,,,,SPD,
58934,Weyel,,,,,,SPD,
58939,Nöbel,,,Dr.,,,SPD,
58945,Olderog,,,Dr.,,,CDU/CSU,
58947,Conradi,,,,,,SPD,
58951,Conradi,,,,,,SPD,
58952,Conradi,,,,,,SPD,
58963,Conradi,,,,,,SPD,
58971,Paterna,,,,,,SPD,
58973,Conradi,,,,,,SPD,
58975,Lambinus,,,,,,SPD,
58977,With,,,Dr.,de,,SPD,
58988,With,,,Dr.,de,,SPD,
58995,Knabe,,,Dr.,,,BÜNDNIS 90/DIE GRÜNEN,
58996,Paterna,,,,,,SPD,
58998,Kühbacher,,,,,,SPD,
59009,Klejdzinski,,,Dr.,,,SPD,
59011,Conradi,,,,,,SPD,
59015,Conradi,,,,,,SPD,
59025,Matthäus-Maier,,,,,,SPD,
59028,Kühbacher,,,,,,SPD,
59039,Huonker,,,,,,SPD,
59068,Weng,,,Dr.,,,FDP,Gerlingen
59076,Uldall,,,,,,CDU/CSU,
59079,Matthäus-Maier,,,,,,SPD,
59083,Huonker,,,,,,SPD,
59084,Kühbacher,,,,,,SPD,
59085,Carstensen,,,,,,CDU/CSU,Nordstrand
