WP;NACHNAME;VORNAME;BERUF;ANREDE_TITEL;PRAEFIX;ADEL;PARTEI_KURZ;ORTSZUSATZ;GESCHLECHT;ID
15;Minkel;Klaus;Geschäftsführer;;;;CDU/CSU;;männlich;11003594
15;Mogg;Ursula;Angestellte;;;;SPD;;weiblich;11002739
15;Möllemann;Jürgen W.;Unternehmensberater, Lehrer, Bundesminister;;;;FDP;;männlich;11001520
15;Möllemann;Jürgen W.;Unternehmensberater, Lehrer, Bundesminister;;;;FDP;;männlich;11001520
15;Montag;Jerzy;Rechtsanwalt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003595
15;Mortler;Marlene;Meisterin der ländlichen Hauswirtschaft, MdEP;;;;CDU/CSU;;weiblich;11003596
15;Müller;Kerstin;Volljuristin, Staatsministerin a.D.;;;;BÜNDNIS 90/DIE GRÜNEN;Köln;weiblich;11002741
15;Müller;Gerd;Bundesminister, Dipl.-Wirtschaftspädagoge;Dr.;;;CDU/CSU;;männlich;11002742
15;Müller;Hildegard;Dipl.-Kauffrau, Staatsministerin;;;;CDU/CSU;;weiblich;11003598
15;Müller;Stefan;Bankfachwirt;;;;CDU/CSU;Erlangen;männlich;11003597
15;Müller;Bernward;Schulamtsdirektor;;;;CDU/CSU;Gera;männlich;11003194
15;Müller;Bernward;Schulamtsdirektor;;;;CDU/CSU;Jena;männlich;11003194
15;Müller;Michael;Dipl.-Betriebswirt, Parl. Staatssekretär;;;;SPD;Düsseldorf;männlich;11001561
15;Müller;Christian;Dipl.-Ingenieur;;;;SPD;Zittau;männlich;11001545
15;Multhaupt;Gesine;Lehrerin;;;;SPD;;weiblich;11003600
15;Müntefering;Franz;Industriekaufmann, Bundesminister;;;;SPD;;männlich;11001570
15;Mützenich;Rolf;Dipl.-Politikwissenschaftler;Dr.;;;SPD;;männlich;11003599
15;Nachtwei;Winfried;Lehrer;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11002743
15;Neumann;Bernd;Pädagoge, Parl. Staatssekretär , Staatsminister;;;;CDU/CSU;Bremen;männlich;11001593
15;Neumann;Volker;Rechtsanwalt und Notar;;;;SPD;Bramsche;männlich;11001598
15;Nickels;Christa;Fachkrankenschwester;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11001601
15;Niebel;Dirk;Bundesminister, Dipl.-Verwaltungswirt (FH), Arbeitsvermittler;Dr. h. c.;;;FDP;;männlich;11003198
15;Nietan;Dietmar;Angestellter;;;;SPD;;männlich;11003199
15;Nitzsche;Henry;Töpfer, Forstfacharbeiter, Verwaltungs-Betriebswirt (Diplom VWA);;;;Parteilos;;männlich;11003601
15;Noll;Michaela;Vizepräsidentin DBT , Rechtsanwältin, Parl. Geschäftsführerin;;;;CDU/CSU;;weiblich;11003645
15;Nolte;Claudia;Dipl.-Ingenieurin, Bundesministerin;;;;CDU/CSU;;weiblich;11001621
15;Nolting;Günther Friedrich;Lehrer;;;;FDP;;männlich;11001622
15;Nooke;Günter;Dipl.-Physiker;;;;CDU/CSU;;männlich;11003200
15;Nüßlein;Georg;Diplom Kaufmann;Dr.;;;Parteilos;;männlich;11003602
15;Ober;Erika;Frauenärztin;Dr.;;;SPD;;weiblich;11003603
15;Obermeier;Franz;Geschäftsführer, Dipl.-Ingenieur (FH), Kreisrat;;;;CDU/CSU;;männlich;11003201
15;Ortel;Holger;Angestellter;;;;SPD;;männlich;11003203
15;Oßwald;Melanie;Dipl.-Designerin, PR-Managerin;;;;CDU/CSU;;weiblich;11003641
15;Oßwald-Stößlein;Melanie;Dipl.-Designerin, PR-Managerin;;;;CDU/CSU;;weiblich;11003641
15;Ostendorff;Friedrich;Landwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003604
15;Oswald;Eduard;Dipl.-Betriebswirt (FH), Bundesminister;;;;CDU/CSU;;männlich;11001663
15;Otto;Hans-Joachim;Rechtsanwalt und Notar;;;;FDP;Frankfurt;männlich;11001666
15;Otto;Eberhard;Bootsmann, Dipl.-Staatswiss., Selbst. Unternehmer;;;;FDP;Godern;männlich;11003605
15;Parr;Detlef;Realschulrektor;;;;FDP;;männlich;11001676
15;Pau;Petra;Vizepräsidentin DBT, Lehrerin;;;;DIE LINKE.;;weiblich;11003206
15;Paula;Heinz;Lehrer;;;;SPD;;männlich;11003606
15;Pawelski;Rita;Sparkassenangestellte, Journalistin;;;;CDU/CSU;;weiblich;11003607
15;Paziorek;Peter;Rechtsanwalt, Stadtdirektor , Parl. Staatssekretär;Dr.;;;CDU/CSU;;männlich;11001685
15;Petzold;Ulrich;Dipl.-Ingenieur;;;;CDU/CSU;;männlich;11001700
15;Pfeiffer;Joachim;Diplom Kaufmann;Dr.;;;CDU/CSU;;männlich;11003608
15;Pfeiffer;Sibylle;ehemalige Geschäftsführerin in einem mittelständischen Familienunternehmen;;;;CDU/CSU;;weiblich;11003609
15;Pflug;Johannes;Dipl.-Ingenieur für Vermessungswesen;;;;SPD;;männlich;11003207
15;Pflüger;Friedbert;Geschäftsführer, Parl. Staatssekretär;Dr.;;;CDU/CSU;;männlich;11001710
15;Philipp;Beatrix;Lehrerin;;;;CDU/CSU;;weiblich;11002750
15;Pieper;Cornelia;Dipl.-Sprachmittlerin;;;;FDP;;weiblich;11003208
15;Piltz;Gisela;Rechtsanwältin;;;;FDP;;weiblich;11003667
15;Pinkwart;Andreas;Universitätsprofessor;Prof. Dr.;;;FDP;;männlich;11003610
15;Pofalla;Ronald;Rechtsanwalt, Dipl.-Sozialpädagoge (FH);;;;CDU/CSU;;männlich;11001726
15;Pofalla;Ronald;Rechtsanwalt, Dipl.-Sozialpädagoge (FH);;;;CDU/CSU;;männlich;11001726
15;Polenz;Ruprecht;Geschäftsführer;;;;CDU/CSU;;männlich;11002751
15;Poß;Joachim;Verwaltungsleiter;;;;SPD;;männlich;11001740
15;Priesmeier;Wilhelm;Tierarzt;Dr.;;;SPD;;männlich;11003611
15;Probst;Simone;Dipl.-Physikerin, Parl. Staatssekretärin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11002753
15;Pronold;Florian;Rechtsanwalt, Parl. Staatssekretär;;;;SPD;;männlich;11003612
15;Raab;Daniela;Juristin;;;;CDU/CSU;;weiblich;11003613
15;Raabe;Sascha;Bürgermeister;Dr.;;;SPD;;männlich;11003614
15;Rachel;Thomas;Politikwissenschaftler;;;;CDU/CSU;;männlich;11002754
15;Raidel;Hans;Dipl.-Verwaltungswirt (FH), Bürgermeister;;;;CDU/CSU;;männlich;11001768
15;Ramsauer;Peter;Dipl.-Kaufmann, Müllermeister;Dr.;;;CDU/CSU;;männlich;11001772
15;Rauber;Helmut;Dipl.-Kaufmann, Wirtschaftsingenieur, Hauptmann;;;;CDU/CSU;;männlich;11002755
15;Rauen;Peter;Dipl.-Ingenieur (FH);;;;CDU/CSU;;männlich;11001783
15;Rehbock-Zureich;Karin;Lehrerin;;;;SPD;;weiblich;11002756
15;Reichard;Christa;Dipl.-Ingenieurin;;;;CDU/CSU;Dresden;weiblich;11002757
15;Reiche;Katherina;Dipl.-Chemikerin, Parl. Staatssekretärin a.D.;;;;CDU/CSU;Potsdam;weiblich;11003209
15;Reichenbach;Gerold;Studienrat;;;;SPD;;männlich;11003615
15;Reimann;Carola;Biotechnologin;Dr.;;;SPD;;weiblich;11003434
15;Repnik;Hans-Peter;Jurist;;;;CDU/CSU;;männlich;11001825
15;Rexrodt;Günter;Dipl.-Kaufmann, Bundesminister;Dr.;;;FDP;;männlich;11002759
15;Riegert;Klaus;Dipl.-Verwaltungswirt Polizei (FH), Kriminaloberkommissar;;;;CDU/CSU;;männlich;11001847
15;Riemann-Hanewinckel;Christel;Buchhändlerin, Pfarrerin, Parl. Staatssekretärin;;;;SPD;;weiblich;11000802
15;Riesenhuber;Heinz;Dipl.-Chemiker, Bundesminister;Dr.;;;CDU/CSU;;männlich;11001849
15;Riester;Walter;Fliesenleger, Bundesminister;;;;SPD;;männlich;11003616
15;Robbe;Reinhold;Verlagskaufmann, Geschäftsführer;;;;SPD;;männlich;11002762
15;Roedel;Hannelore;Dipl.-Finanzwirtin (FH), Regierungsrätin;;;;CDU/CSU;;weiblich;11003617
15;Romer;Franz;Mechaniker;;;;CDU/CSU;;männlich;11001879
15;Ronsöhr;Heinrich-Wilhelm;Landwirt;;;;CDU/CSU;;männlich;11002766
15;Rose;Klaus;Publizist, Parl. Staatssekretär;Dr.;;;CDU/CSU;;männlich;11001882
15;Röspel;René;Dipl.-Biologe;;;;SPD;;männlich;11003210
15;Rossmanith;Kurt J.;Dipl.-Verwaltungswirt, Industriekaufmann;;;;CDU/CSU;;männlich;11001887
15;Rossmann;Ernst Dieter;Dipl.-Psychologe;Dr.;;;SPD;;männlich;11003211
15;Roth;Claudia;Vizepräsidentin  DBT, Dramaturgin;;;;BÜNDNIS 90/DIE GRÜNEN;Augsburg;weiblich;11003212
15;Roth;Karin;Sozialarbeiterin, Senatorin , Parl. Staatssekretärin beim Bundesminister für Verkehr, Bau und Stadtentwicklung;;;;SPD;Esslingen;weiblich;11003618
15;Roth;Michael;Dipl.-Politologe;;;;SPD;Heringen;männlich;11003213
15;Röttgen;Norbert;Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11002765
15;Rübenkönig;Gerhard;Betriebsleiter;;;;SPD;;männlich;11002767
15;Ruck;Christian;Dipl.-Ökonom;Dr.;;;CDU/CSU;;männlich;11001893
15;Rühe;Volker;Oberstudienrat , Bundesminister;;;;CDU/CSU;;männlich;11001897
15;Runde;Ortwin;Dipl.-Soziologe, Erster Bürgermeister;;;;SPD;;männlich;11003619
15;Rupprecht;Albert;Diplom-Volkswirt;;;;CDU/CSU;;männlich;11003620
15;Rupprecht;Albert;Diplom-Volkswirt;;;;CDU/CSU;Weiden;männlich;11003620
15;Rupprecht;Marlene;Lehrerin;;;;SPD;;weiblich;11003000
15;Rupprecht;Marlene;Lehrerin;;;;SPD;Tuchenbach;weiblich;11003000
15;Rzepka;Peter;Steuerjurist;;;;CDU/CSU;;männlich;11003621
15;Sager;Krista;Politikerin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003622
15;Sauer;Thomas;Dipl.-Volkswirt;;;;SPD;;männlich;11003215
15;Schaaf;Anton;Maurer;;;;SPD;;männlich;11003623
15;Schäfer;Anita;Angestellte;;;;CDU/CSU;;weiblich;11003216
15;Schäfer;Anita;Angestellte;;;;CDU/CSU;Saalstadt;weiblich;11003216
15;Schäfer;Axel;Generalsekretär der Europäischen Bewegung Deutschland;;;;SPD;Bochum;männlich;11003624
15;Schaich-Walch;Gudrun;Physikalisch-technische Assistentin;;;;SPD;;weiblich;11001939
15;Scharping;Rudolf;Ministerpräsident , Bundesminister;;;;SPD;;männlich;11002769
15;Schäuble;Wolfgang;Präsident DBT , Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11001938
15;Schauerte;Hartmut;Rechtsanwalt und  Notar , Parl. Staatssekretär;;;;CDU/CSU;;männlich;11002770
15;Scheel;Christine;Pädagogin M A, Autorin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11002771
15;Scheelen;Bernd;Pharmabereichsleiter;;;;SPD;;männlich;11002772
15;Scheer;Hermann;Wirtschafts- und Sozialwissenschaftler, Puplizist;Dr.;;;SPD;;männlich;11001950
15;Scheffler;Siegfried;Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW;;;;SPD;;männlich;11001952
15;Scheuer;Andreas;M.A.;;;;CDU/CSU;;männlich;11003625
15;Schewe-Gerigk;Irmingard;Regierungsangestellte , Redakteurin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11002774
15;Schild;Horst;Akademischer Rat;;;;SPD;;männlich;11002775
15;Schily;Otto;Bundesminister , Rechtsanwalt;;;;SPD;;männlich;11001970
15;Schindler;Norbert;Ökonomierat, Landwirtschaftsmeister und Winzer;;;;CDU/CSU;;männlich;11002776
15;Schirmbeck;Georg;Geschäftsführer;;;;CDU/CSU;;männlich;11003626
15;Schlauch;Rezzo;Rechtsanwalt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11002777
15;Schmid;Angela;Juristin;;;;CDU/CSU;;weiblich;11003708
15;Schmidbauer;Bernd;Staatsminister;;;;CDU/CSU;;männlich;11001995
15;Schmidbauer;Horst;Industriekaufmann;;;;SPD;Nürnberg;männlich;11001996
15;Schmidt;Albert;Dipl.-Pädagoge, Lehrer, Musiker;;;;BÜNDNIS 90/DIE GRÜNEN;Hitzhofen;männlich;11002779
15;Schmidt;Albert;Dipl.-Pädagoge, Lehrer, Musiker;;;;BÜNDNIS 90/DIE GRÜNEN;Ingolstadt;männlich;11002779
15;Schmidt;Christian;Bundesminister , Rechtsanwalt;;;;CDU/CSU;Fürth;männlich;11002003
15;Schmidt;Andreas;Rechtsanwalt;;;;CDU/CSU;Mülheim;männlich;11001999
15;Schmidt;Ulla;Vizepräsidentin DBT , Lehrerin, Bundesministerin;;;;SPD;Aachen;weiblich;11002019
15;Schmidt;Silvia;Diplomsozialarbeiterin, Behindertenbeauftragte der SPD-Bundestagsfraktion;;;;SPD;Eisleben;weiblich;11003217
15;Schmidt;Dagmar;Lehrerin, Fotografin;;;;SPD;Meschede;weiblich;11002780
15;Schmidt;Wilhelm;Kommunalbeamter;;;;SPD;Salzgitter;männlich;11002022
15;Schmitt;Heinz;Dipl.-Wirtschaftsingenieur (FH);;;;SPD;Berg;männlich;11002783
15;Schmitt;Heinz;Dipl.-Wirtschaftsingenieur (FH);;;;SPD;Landau;männlich;11002783
15;Schneider;Carsten;Bankkaufmann;;;;SPD;Erfurt;männlich;11003218
15;Schockenhoff;Andreas;Lehrer am katholischen Gymnasium Ravensburg;Dr.;;;CDU/CSU;;männlich;11002053
15;Schöler;Walter;Stadtverwaltungsrat;;;;SPD;;männlich;11002056
15;Scholz;Olaf;Rechtsanwalt, Bundesminister;;;;SPD;;männlich;11003231
15;Schönfeld;Karsten;Dipl.-Agraringenieur, Geschäftsführer;;;;SPD;;männlich;11003229
15;Schösser;Fritz;Industriekaufmann;;;;SPD;;männlich;11003230
15;Schreck;Wilfried;Dipl.-Ingenieur;;;;SPD;;männlich;11003627
15;Schreiner;Ottmar;Jurist;;;;SPD;;männlich;11002073
15;Schröder;Ole;Rechtsanwalt, PSts;Dr.;;;CDU/CSU;;männlich;11003628
15;Schröder;Kristina;Dipl.-Soziologin, Bundesministerin;Dr.;;;CDU/CSU;Wiesbaden;weiblich;11003569
15;Schröder;Gerhard;Bundeskanzler;;;;SPD;;männlich;11002078
15;Schröder;Gerhard;Bundeskanzler;;;;SPD;Hannover;männlich;11002078
15;Schröter;Gisela;Sonderschulpädagogin;;;;SPD;;weiblich;11002086
15;Schulte;Brigitte;Lehrerin , Staatssekretärin;;;;SPD;Hameln;weiblich;11002099
15;Schulte-Drüggelte;Bernhard;Dipl.-Agraringenieur, selbständiger Land-und Forstwirt;;;;CDU/CSU;;männlich;11003629
15;Schultz;Reinhard;Geschäftsführer;;;;SPD;Everswinkel;männlich;11002791
15;Schulz;Werner;Dipl.-Ingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;Berlin;männlich;11002108
15;Schulz;Werner;Dipl.-Ingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;Berlin;männlich;11002108
15;Schulz;Werner;Dipl.-Ingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;Leipzig;männlich;11002108
15;Schulz;Swen;Redaktionsdirektor, Diplom-Politologe;;;;SPD;Spandau;männlich;11003630
15;Schummer;Uwe;Groß- und Außenhandelskaufmann;;;;CDU/CSU;;männlich;11003631
15;Schwall-Düren;Angelica;Gymnasiallehrerin;Dr.;;;SPD;;weiblich;11002795
15;Schwanholz;Martin;Wirtschafts- und Sozialwissenschaftler;Dr.;;;SPD;;männlich;11003632
15;Schwanitz;Rolf;Dipl.-Jurist, Dipl.-Ingenieurökonom, Parl. Staatssekretär;;;;SPD;;männlich;11002123
15;Sebastian;Wilhelm Josef;Geschäftsführer;;;;CDU/CSU;;männlich;11002796
15;Seehofer;Horst;Dipl.-Verwaltungswirt (FH), Bundesminister;;;;CDU/CSU;;männlich;11002140
15;Segner;Kurt;Elektroinstallateur, Geschäftsführer;;;;CDU/CSU;;männlich;11003633
15;Sehling;Matthias;Regierungsdirektor;;;;CDU/CSU;;männlich;11003634
15;Sehn;Marita;Industriekauffrau;;;;FDP;;weiblich;11002146
15;Seib;Marion;Dipl.-Verwaltungswirtin (FH), Prokuristin;;;;CDU/CSU;;weiblich;11003011
15;Seiffert;Heinz;Dipl.-Verwaltungswirt (FH), Bürgermeister;;;;CDU/CSU;;männlich;11002797
15;Selg;Petra;Krankenschwester;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003635
15;Siebert;Bernd;selbstständiger Kaufmann;;;;CDU/CSU;;männlich;11002799
15;Silberhorn;Thomas;Rechtsanwalt;;;;CDU/CSU;;männlich;11003636
15;Simm;Erika;Richterin;;;;SPD;;weiblich;11002176
15;Singhammer;Johannes;Vizepräsident DBT , Ministerialrat;;;;CDU/CSU;;männlich;11002800
15;Skarpelis-Sperk;Sigrid;Dipl.-Volkswirtin;Dr.;;;SPD;;weiblich;11002183
15;Solms;Hermann Otto;Vizepräsident DBT , Bankkaufmann, Dipl.-Agraringenieur;Dr.;;;FDP;;männlich;11002190
15;Sonntag-Wolgast;Cornelie;Journalistin, Parl. Staatssekretärin;Dr.;;;SPD;;weiblich;11002191
15;Sowa;Ursula;Dipl.-Ingenieurin, Architektin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003637
15;Spahn;Jens;Bankkaufmann;;;;CDU/CSU;;männlich;11003638
15;Spanier;Wolfgang;Oberstudiendirektor;;;;SPD;;männlich;11002803
15;Spielmann;Margrit;Bürgermeisterin;Dr.;;;SPD;;weiblich;11003238
15;Spiller;Jörg-Otto;Dipl.-Politologe, Bezirksbürgermeister;;;;SPD;;männlich;11002804
15;Stadler;Max;Richter am Oberlandesgericht;Dr.;;;FDP;;männlich;11002805
15;Staffelt;Grietje;Dipl.-Pädagogin;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003439
15;Staffelt;Ditmar;Sozialwissenschaftler, Parl. Staatssekretär;Dr.;;;SPD;;männlich;11003239
15;Steenblock;Rainder;Dipl.-Psychologe, Landesminister;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11002806
15;Steinbach;Erika;Informatikerin, Dipl.-Verwaltungswirtin, Geigerin;;;;Parteilos;;weiblich;11002808
15;Steinbach-Hermann;Erika;Informatikerin, Dipl.-Verwaltungswirtin, Geigerin;;;;Parteilos;;weiblich;11002808
15;Stetten;Christian;Dipl.-Betriebswirt (FH);;von;Frhr.;CDU/CSU;;männlich;11003639
15;Stiegler;Ludwig;Rechtsanwalt;;;;SPD;;männlich;11002248
15;Stinner;Rainer;Dipl.-Kaufmann, Unternehmensberater;Dr.;;;FDP;;männlich;11003640
15;Stöckel;Rolf;Dipl.-Sozialarbeiter (grad.);;;;SPD;;männlich;11003240
15;Stokar von Neuforn;Silke;Groß- und Außenhandelskauffrau;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003642
15;Storjohann;Gero;Dipl.-Betriebswirt (FH);;;;CDU/CSU;;männlich;11003643
15;Storm;Andreas;Dipl.-Volkswirt, Landesminister , Parl. Staatssekretär;;;;CDU/CSU;;männlich;11002811
15;Störr-Ritter;Dorothea;Rechtsanwältin;;;;CDU/CSU;;weiblich;11003241
15;Strässer;Christoph;Rechtsanwalt;;;;SPD;;männlich;11003644
15;Straubinger;Max;Landwirtschaftsmeister;;;;CDU/CSU;;männlich;11002812
15;Streb-Hesse;Rita;Konrektorin a.D.;;;;SPD;;weiblich;11003242
15;Strebl;Matthäus;Bankkaufmann;;;;CDU/CSU;;männlich;11002940
15;Ströbele;Hans-Christian;Rechtsanwalt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11002273
15;Strobl;Thomas;Rechtsanwalt, Landesminister;;;;CDU/CSU;Heilbronn;männlich;11003243
15;Strothmann;Lena;Handwerksunternehmerin, Damenschneidermeisterin;;;;CDU/CSU;;weiblich;11003699
15;Struck;Peter;Fraktionsvorsitzender, Bundesminister der Verteidigung , Rechtsanwalt;Dr.;;;SPD;;männlich;11002278
15;Stübgen;Michael;Pfarrer, Baufacharbeiter, Parl. Staatssekretär;;;;CDU/CSU;;männlich;11002280
15;Stünker;Joachim;Vorsitzender Richter am Landgericht , Jurist;;;;SPD;;männlich;11003244
15;Tadjadod;Michaela;Vizepräsidentin DBT , Rechtsanwältin, Parl. Geschäftsführerin;;;;CDU/CSU;;weiblich;11003645
15;Tauss;Jörg;Gewerkschaftssekretär, Pressesprecher, Versicherungskaufmann;;;;Parteilos;;männlich;11002813
15;Terwiesche;Michael;Rechtsanwalt;;;;FDP;;männlich;11003726
15;Teuchner;Jella;Gewerkschaftssekretärin, Industriekauffrau;;;;SPD;;weiblich;11002816
15;Thalheim;Gerald;Landwirt;Dr.;;;SPD;;männlich;11002311
15;Thiele;Carl-Ludwig;Rechtsanwalt;;;;FDP;;männlich;11002315
15;Thierse;Wolfgang;Präsident DBT , Vizepräsident DBT , Kulturwissenschaftler/ Germanist;Dr. h. c.;;;SPD;;männlich;11002318
15;Thomae;Dieter;Dipl.-Kaufmann, Oberstudiendirektor;Dr.;;;FDP;;männlich;11002320
15;Thönnes;Franz;Industriekaufmann, Gewerkschaftssekretär, PSts;;;;SPD;;männlich;11002818
15;Tillmann;Antje;Dipl. Finanzwirtin, Steuerberaterin;;;;CDU/CSU;;weiblich;11003646
15;Töpfer;Edeltraut;Richterin am Kammergericht;;;;CDU/CSU;;weiblich;11003245
15;Traupe;Brigitte;Lehrerin , Staatssekretärin;;;;SPD;;weiblich;11002099
15;Trittin;Jürgen;Dipl.-Sozialwirt;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003246
15;Tritz;Marianne;Erzieherin, Referentin für Kultur-Medien und Öffentlichkeitsarbeit;;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003647
15;Türk;Jürgen;Dipl.-Ingenieur;;;;FDP;;männlich;11002348
15;Uhl;Hans-Peter;Kreisverwaltungsreferent , Rechtsanwalt;Dr.;;;CDU/CSU;;männlich;11003247
15;Uhl;Hans-Jürgen;Angestellter;;;;SPD;;männlich;11003648
15;Ulrich;Hubert;Dipl.-Wirtschaftsingenieur;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003649
15;Vaatz;Arnold;Diplom-Mathematiker, Staatsminister;;;;CDU/CSU;;männlich;11003248
15;Veit;Rüdiger;Rechtsanwalt, Landrat;;;;SPD;;männlich;11003249
15;Violka;Simone;Finanzbuchhalterin;;;;SPD;;weiblich;11003250
15;Vogel;Volkmar Uwe;Zerspaner, Dipl.-Ingenieur (FH), Parl. Staatssekretär;;;;CDU/CSU;;männlich;11003650
15;Vogel;Volkmar;Zerspaner, Dipl.-Ingenieur (FH), Parl. Staatssekretär;;;;CDU/CSU;Kleinsaara;männlich;11003650
15;Vogel-Sperl;Antje;Dipl.-Chemikerin;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11003651
15;Vogelsänger;Jörg;Dipl.-Ingenieur;;;;SPD;;männlich;11003652
15;Vogt;Ute;Rechtsanwältin;;;;SPD;;weiblich;11002823
15;Vogt;Ute;Rechtsanwältin;;;;SPD;Pforzheim;weiblich;11002823
15;Volkmer;Marlies;Ärztin;Dr.;;;SPD;;weiblich;11003653
15;Vollmer;Antje;Vizepräsidentin DBT , Theologin, Pädagogin, Publizistin;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;weiblich;11002391
15;Volmer;Ludger;Dipl.-Sozialwissenschaftler;Dr.;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11002393
15;Volquartz;Angelika;Realschulektorin;;;;CDU/CSU;;weiblich;11003251
15;Voßhoff;Andrea Astrid;Juristin;;;;CDU/CSU;;weiblich;11003253
15;Wächter;Gerhard;Dipl.-Volkswirt;;;;CDU/CSU;;männlich;11003654
15;Wagner;Hans Georg;Architekt;;;;SPD;;männlich;11002406
15;Wanderwitz;Marco;Rechtsanwalt;;;;CDU/CSU;;männlich;11003655
15;Wegener;Hedi;Dipl.-Sozialpädagogin;;;;SPD;;weiblich;11003254
15;Weigel;Andreas;Geschäftsführer;;;;SPD;;männlich;11003656
15;Weis;Petra;Referatsleiterin;;;;SPD;;weiblich;11003657
15;Weis;Reinhard;Dipl.-Ingenieur;;;;SPD;Stendal;männlich;11002457
15;Weiß;Peter;Referatsleiter, Geschäftsführer;;;;CDU/CSU;Emmendingen;männlich;11003255
15;Weiß;Gerald;Staatssekretär;;;;CDU/CSU;Groß-Gerau;männlich;11003256
15;Weisheit;Matthias;Realschullehrer;;;;SPD;;männlich;11002458
15;Weisskirchen;Gert;Fachhochschulprofessor;;;;SPD;Wiesloch;männlich;11002465
15;Weißgerber;Gunter;Ingenieur für Tiefbohrtechnologie;;;;SPD;;männlich;11002464
15;Weizsäcker;Ernst Ulrich;Institutsleiter;Dr.;von;;SPD;;männlich;11003257
15;Wellenreuther;Ingo;Vorsitzender Richter am Landgericht;;;;CDU/CSU;;männlich;11003658
15;Welt;Jochen;Dipl.-Sozialwissenschaftler, Landrat;;;;SPD;;männlich;11002472
15;Welt;Hans-Joachim;Dipl.-Sozialwissenschaftler, Landrat;;;;SPD;;männlich;11002472
15;Wend;Rainer;Rechtsanwalt;Dr.;;;SPD;;männlich;11003258
15;Wester;Hildegard;Pädagogin in der Erwachsenenbildung;;;;SPD;;weiblich;11002488
15;Westerwelle;Guido;Bundesvorsitzender der FDP, Bundesminister des Auswärtigen, Rechtsanwalt;Dr.;;;FDP;;männlich;11002944
15;Westrich;Lydia;Finanzbeamtin;;;;SPD;;weiblich;11002490
15;Wettig-Danielmeier;Inge;Dipl.-Sozialwirtin;;;;SPD;;weiblich;11002491
15;Wetzel;Margrit;Dipl.-Volkswirtin;Dr.;;;SPD;;weiblich;11002494
15;Wicklein;Andrea;Dipl.-Ökonomin;;;;SPD;;weiblich;11003659
15;Widmann-Mauz;Annette;;;;;CDU/CSU;;weiblich;11003259
15;Wieczorek;Jürgen;Nachrichtentechniker;;;;SPD;Böhlen;männlich;11003260
15;Wieczorek-Zeul;Heidemarie;Lehrerin, Bundesministerin;;;;SPD;;weiblich;11002503
15;Wiefelspütz;Dieter;Richter , Rechtsanwalt;Dr.;;;SPD;;männlich;11002506
15;Willsch;Klaus-Peter;Dipl.-Volkswirt;;;;CDU/CSU;;männlich;11003264
15;Wimmer;Willy;Rechtsanwalt, Parl. Staatssekretär;;;;CDU/CSU;Mönchengladbach;männlich;11002524
15;Wimmer;Willy;Rechtsanwalt, Parl. Staatssekretär;;;;CDU/CSU;Neuss;männlich;11002524
15;Wimmer;Brigitte;Schriftsetzerin;;;;SPD;Karlsruhe;weiblich;11003265
15;Winkler;Josef Philip;Krankenpfleger;;;;BÜNDNIS 90/DIE GRÜNEN;;männlich;11003660
15;Winterstein;Claudia;Dipl.-Pädagogin, Geschäftsführerin;Dr.;;;FDP;;weiblich;11003661
15;Wissing;Volker;Rechtsanwalt;Dr.;;;FDP;;männlich;11003702
15;Wissmann;Matthias;Rechtsanwalt, Bundesminister für Verkehr;;;;CDU/CSU;;männlich;11002534
15;Wistuba;Engelbert;Dipl.-Ingenieur (FH) für Chemietechnologie;;;;SPD;;männlich;11003266
15;Wittig;Barbara;Angestellte;;;;SPD;;weiblich;11003267
15;Wittlich;Werner;Elektromeister, Betriebswirt;;;;CDU/CSU;;männlich;11003268
15;Wodarg;Wolfgang;Ltd. Medizinaldirektor , Arzt;Dr.;;;SPD;;männlich;11002828
